,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
297,College Laboratory,229865.0,1909.0,14.0,11.835837534893146,62.78387478835838,850.501646846042
298,Research,157442.0,1975.0,11.0,13.103985896188007,62.69516536341942,60.23764176864308
299,College Classroom,91338.0,1920.0,6.0,9.36621221931882,63.3349598263568,56.95387742105565
300,Recreation Center,10790.0,1919.0,2.0,11.174255856073794,71.2197966624046,66.73263721991816
301,Fire Station,11091.0,1924.0,8.0,15.88344416307359,61.73695206279178,22.236812763627796
302,"Community Center, Community Centers",10882.0,1963.0,1.0,22.956719346510027,71.35155452161791,17.1905921318818
303,Services Plant,90422.0,1948.0,1.0,9.420813394389752,71.35053773518976,173.11130991197763
304,Park,2154.0,1913.0,1.0,24.135906657498094,71.50681111728669,1.9143463861369803
305,Classroom,71049.0,1949.0,2.0,10.1760500980385,71.34273274337801,96.6859591087517
306,Housing,156389.0,1912.0,10.0,12.646877574000813,62.81930081745097,59.638168386944045
307,Classroom,37179.0,2007.0,8.0,24.56679539705646,25.5083874959562,3.1136265313006213
308,Entertainment/public assembly,283.0,1923.0,4.0,15.341724286430972,71.77334561223203,15.965869038141715
309,Office,76146.0,1940.0,8.0,9.53029310103545,64.10305404478056,17.268354207631372
310,Patient Care,72040.0,1980.0,5.0,12.796314387452552,63.33141833187935,165.38380738978995
311,Parking: Enclosed Garage,63510.0,1916.0,10.0,8.758880927648558,64.60961162139621,37.86627882678669
312,Research,230173.0,1952.0,4.0,11.77499850637539,63.00876305321243,378.5920751831207
313,Primary/Secondary Classroom,24140.0,1982.0,1.0,10.535858871779485,84.17497873648375,0.0197319881440948
314,Hotel,24426.0,1970.0,1.0,11.089392188844265,72.16575142398507,16.339253499867525
315,K-12 School,119170.0,1954.0,6.0,15.582826058115467,61.99029179655771,189.08165247134517
316,"Recreation Center, Community Centers",73436.0,1935.0,1.0,9.540876784535495,71.6494516511937,62.5971558880715
317,Sports Facility,10986.0,1937.0,1.0,12.005429535067954,84.17497873648375,17.749368012441284
318,Police Station,29144.0,1903.0,10.0,15.803443385575674,61.47446721793795,122.7387666682098
319,"Park, Community Centers",11688.0,1974.0,1.0,10.226238724564618,71.246083641255,7.227395501181128
320,Lab Building,185683.0,1962.0,2.0,21.790036407204777,63.74205192777033,337.6556869734793
321,College Laboratory,546114.0,1976.0,10.0,9.202209907243327,27.53985666362029,243.43170945883395
322,Other/Specialty Hospital,28164.0,1918.0,13.0,15.597848326774477,62.91589549087008,127.05928586637594
323,Data Centre,7849.0,1968.0,1.0,9.909688697197254,82.90076535152515,18.878850634549273
324,Student Union,615216.0,1932.0,17.0,8.821696820179184,63.4714478016823,289.6316611474268
325,Library,30945.0,1915.0,5.0,15.577342819796598,63.03106543268923,89.55209727861228
326,Other - Recreation,22931.0,1920.0,7.0,15.61134593477331,61.77653515012148,19.231189203929162
327,K-12 School,353987.0,1925.0,19.0,15.564724937822346,62.21088876586461,93.94512250629681
328,College Laboratory,122828.0,1935.0,7.0,9.646562875456997,74.7807554683254,399.36927640398676
329,Museum,100152.0,1979.0,11.0,9.70509624999365,70.99468396806823,516.960330505459
330,Public services,16467.0,1944.0,1.0,15.021670118475772,71.85130054991292,62.115690304233475
331,College Classroom,123162.0,1995.0,10.0,24.375833154393383,62.94582611263499,40.434669120593185
332,Multifamily Housing,62758.0,1931.0,6.0,15.52999550920612,62.43157739571381,35.38280900491333
333,Museum,231290.0,1968.0,8.0,22.274229101788443,62.8504123031941,1314.0747499144627
334,Academic,146591.0,1931.0,2.0,10.360470671977033,44.3096101940417,29.450856894243778
335,Other - Recreation,595.0,1906.0,1.0,15.639655705223912,62.56677991481443,29.749216924817752
336,Social/Meeting Hall,51066.0,1993.0,9.0,15.385481068677514,61.59126637159522,45.479399625099745
337,Classroom,78921.0,2016.0,8.0,23.28490653793535,70.89976701952666,223.45082945803378
338,Greenhouse,58140.0,1972.0,3.0,10.017744529931923,84.17497873648375,57.12025358939633
339,Library,291978.0,1930.0,11.0,15.521950622651616,62.01595400475869,349.6220403334677
340,K-12 School,70198.0,1917.0,10.0,15.64341477523369,62.28898909006336,41.768060364175994
341,Other,10744.0,1943.0,1.0,23.05614335637226,70.64402935293457,344.63091582834403
342,"Community Center, Community Centers",1468.0,1974.0,2.0,23.578437431564232,71.53539898541263,33.98696778864289
343,Library,79823.0,1910.0,14.0,15.560124413762557,62.437858072557,62.2618201828645
344,Other - Recreation,4484.0,1915.0,6.0,15.689344423172933,62.54330498459791,57.66472281492043
345,Housing,15015.0,1941.0,6.0,10.94711549703693,83.73976656428361,62.138160858376665
346,Student Union,339788.0,1953.0,28.0,22.933320789748212,76.05031740413456,1140.3962581721748
347,Community Center,283.0,1974.0,1.0,10.552456220166103,84.17497873648375,0.0197319881440948
348,College Laboratory,137784.0,1989.0,2.0,9.969004778269582,71.1969185880854,35.58726082515729
349,College Classroom,220930.0,1942.0,22.0,24.45970975560273,25.5083874959562,233.4499877309995
350,College Classroom,23175.0,1978.0,9.0,22.443805183071934,72.00524465286931,48.37726567608172
351,K-12 School,60178.0,1936.0,6.0,15.749997758174912,61.9082154579827,84.68589882027682
352,Sports Arena,4001.0,1927.0,5.0,10.146978291203242,84.17497873648375,54.75053933051222
353,Other/Specialty Hospital,17972.0,1903.0,14.0,15.81888219585031,62.55660377009647,111.29013999824605
354,Housing,56970.0,1918.0,4.0,12.588798635611447,62.92467964827541,360.3270083790459
355,Non-Refrigerated Warehouse,24444.0,1919.0,23.0,15.420558738805898,62.01230163051921,104.08965318238705
356,K-12 School,70772.0,1936.0,16.0,15.394375806637495,62.28435110777762,417.8095901467671
357,Conference Center,160728.0,1985.0,5.0,21.594792839786713,63.93186988600156,269.65858371881893
358,Academic,148577.0,1964.0,1.0,10.289180189905819,46.47474142569455,56.98961071890397
359,Primary/Secondary Classroom,23110.0,1978.0,1.0,11.550486995167569,84.16445272117673,0.0197319881440948
360,Central Plant,15140.0,1970.0,2.0,12.259315495287083,71.95748147002602,63.26119005074685
361,Other/Specialty Hospital,337316.0,1920.0,15.0,15.174283016447589,62.00532564364411,1081.8850700269684
362,Classroom,179472.0,1939.0,15.0,23.337594150734354,62.7649936037558,242.31388684394716
363,Conference Center,2646.0,1976.0,7.0,9.880003415516656,72.41509208340815,421.6385540261789
364,Warehouse,13861.0,1932.0,3.0,13.817183194087658,84.17497873648375,371.3345399282071
365,Education,9413.0,1954.0,6.0,15.204398357724736,71.38987801828165,37.739153660780715
366,Office,99456.0,1928.0,4.0,9.658116393119998,64.22836507670469,42.77348325035881
367,Fitness Center,56318.0,1938.0,26.0,24.270010542661662,27.27568260036382,127.70647255859267
368,Other - Entertainment/Public Assembly,4367.0,1925.0,10.0,15.369425359963788,80.86067928942613,0.0197319881440948
369,Dormitory,1719.0,1946.0,1.0,9.309130146397214,71.21952454384689,56.4228336759707
370,Patient Care,168374.0,1970.0,9.0,12.540731466375897,62.37390902262758,305.6076410391692
371,Greenhouse,283.0,1950.0,1.0,11.497812190999184,84.17497873648375,5.846042176252382
372,College Laboratory,48253.0,1970.0,23.0,23.82567637012265,25.5083874959562,109.12976711818382
373,College Laboratory,58871.0,1949.0,7.0,23.473802038553977,75.3724616348435,334.7109565812962
374,"Fire Station, Fire Stations",6052.0,1915.0,1.0,11.409065166546668,71.7681023144074,30.95093618990236
375,Multifamily Housing,283.0,1907.0,1.0,22.319699662626586,62.78857757549349,0.0197319881440948
376,Multifamily Housing,283.0,1915.0,6.0,15.540853743632958,62.19334143077796,0.0197319881440948
377,"Fire Station, Fire Stations",283.0,1933.0,2.0,22.958620276423545,71.23922922646082,0.0197319881440948
378,Residence Hall/Dormitory,81392.0,1910.0,2.0,11.867713020920737,47.57481414402945,67.86279001518565
379,Services Plant,135017.0,1952.0,3.0,10.187213744573235,83.94100997072795,71.40721459096622
380,Dormitory,29765.0,1912.0,2.0,9.774398264872016,83.70047704945137,127.59009267442943
381,Athletic,150771.0,1958.0,14.0,12.394486672267401,62.70234236787694,120.43821901090394
382,College Classroom,666809.0,1922.0,26.0,23.076792196608288,27.36592905655071,132.45708678051457
383,Museum,70048.0,1940.0,2.0,23.766608638750686,62.62118970417858,89.17768529675435
384,Primary/Secondary Classroom,2465.0,1982.0,1.0,10.553635520866322,84.17497873648375,9.95207949331726
385,Gymnasium,142441.0,1954.0,6.0,11.128938122001433,84.17497873648375,301.5201648817178
386,Office,205922.0,1969.0,9.0,12.654359808767193,78.07987636713712,61.76919280999243
387,Other - Lodging/Residential,7541.0,1923.0,5.0,15.75911090597936,61.71830187464492,0.0197319881440948
388,Athletic,738269.0,1987.0,22.0,25.075584311937067,61.58915830258625,407.06630356248843
389,Hospital (General Medical & Surgical),861524.0,1900.0,29.0,15.505789261239105,61.94843240002587,1335.216252744352
390,Other - Recreation,2990.0,1952.0,11.0,15.768237232112927,61.77570071680849,3.559301868959654
391,Maintenance Repair Shop,57253.0,1946.0,9.0,9.837621890995434,63.25108051188244,13.683965882167254
392,Other,50239.0,1957.0,1.0,22.33046357592808,71.90913024260325,89.84537001130857
393,Social/Meeting Hall,8159.0,1925.0,10.0,15.42242761075819,61.34338078076516,58.34649984552992
394,Student Union,268120.0,1915.0,9.0,9.201874899398957,71.70748578396237,297.53955297036515
395,Police Station,22053.0,1980.0,2.0,15.783438166022679,73.12792445528804,133.87170810830867
396,School,71986.0,1900.0,1.0,10.30142999714718,82.66520724101478,37.97789550925859
397,Market,11675.0,1969.0,1.0,22.71600377134018,83.20506505308975,0.0197319881440948
398,Sports Facility,76435.0,1929.0,1.0,10.494753056436545,71.11048458865005,63.9156059936995
399,Theater,62188.0,1925.0,6.0,9.215011781201326,63.77160996280605,96.86689411699399
400,Fire Station,28466.0,1969.0,8.0,15.623472598829363,62.71562862407213,70.1869843617678
401,Police Station,668636.0,1921.0,31.0,15.33784577303364,62.70021364838112,78.24400494129702
402,Manufacturing Facility,197967.0,1948.0,8.0,9.850701326229792,64.43375053889079,91.52334233359332
403,Hospital,155384.0,1978.0,8.0,10.607834963754499,74.77145590800707,140.89757093470698
404,Urgent Care Center/Clinic/Other Outpatient Office,102085.0,1995.0,8.0,15.460505882160664,61.2533834348953,192.12881850381768
405,Dormitory,25515.0,1955.0,5.0,10.162176602222868,62.97387649751163,41.106525518908924
406,Non-Refrigerated Warehouse,15195.0,1973.0,3.0,15.901262016472236,61.60820350217168,23.287294033376337
407,Manufacturing Facility,60188.0,1945.0,13.0,8.43201874514401,64.25003415019664,159.84574244035545
408,Primary/Secondary Classroom,25544.0,1976.0,1.0,9.793366201727416,84.17497873648375,8.73319836976831
409,Hospital (General Medical & Surgical),710042.0,1947.0,33.0,15.34826641316849,62.38775033153447,179.67328099806738
410,Restaurant,16393.0,1913.0,4.0,22.105524677676286,84.17497873648375,26.6575725934765
411,Data Centre,29875.0,1970.0,2.0,12.135597060841532,84.17497873648375,117.71674541319861
412,Public services,21541.0,1940.0,1.0,15.209066194991305,71.48227651372257,17.41785879304556
413,"Community Center, Community Centers",11218.0,1961.0,1.0,23.672611301920767,25.5083874959562,35.11906663973481
414,Social/Meeting Hall,255789.0,1928.0,23.0,15.30107163488502,61.44820543227095,101.10387145790871
415,Other - Public Services,18640.0,1968.0,3.0,15.51361887230347,61.69771657674836,6.940243193052687
416,garage,513914.0,1923.0,11.0,9.007840208343891,63.8472481782938,76.6592058301215
417,Athletic Field,31467.0,1986.0,9.0,22.11829002114948,71.85121789253867,123.8814133489875
418,Office,821331.0,1950.0,10.0,9.311733655732777,63.55142865542457,129.03446121938472
419,Library,22586.0,1938.0,6.0,15.790520518261614,62.2256494741377,252.42416082903094
420,Housing,25467.0,2008.0,5.0,12.902735976382044,62.47502899919783,108.9674028312025
421,Greenhouse,9651.0,1973.0,3.0,10.415094781570316,84.17497873648375,13.856148216934084
422,Other - Entertainment/Public Assembly,11836.0,1949.0,3.0,10.150515122186096,71.41762722567663,4.298315771714872
423,Sports Stadium,197019.0,1952.0,12.0,24.8089663120139,27.92714681676765,86.22682460247329
424,Urgent Care Center/Clinic/Other Outpatient Office,34350.0,1916.0,1.0,15.545354468184852,61.27955917991555,56.43141280392873
425,Recreation Center,283.0,1951.0,3.0,22.867323883059626,71.57176804122264,2.1357741928270393
426,Housing,735424.0,1920.0,11.0,12.570271994568142,62.23579250308378,367.38647059935374
427,Other - Lodging/Residential,6153.0,2004.0,6.0,15.476457932459354,62.50287046708639,38.047078457050134
428,Public services,283.0,2000.0,2.0,14.96365266427799,71.44916960704569,15.693139386021155
429,Student Center,24508.0,1914.0,3.0,22.42747200067535,71.37509648912342,25.87050731750513
430,Other - Lodging/Residential,3390.0,1996.0,7.0,15.66176222332829,62.58028928406424,17.044521067081284
431,Research,263849.0,1975.0,7.0,12.842445588557068,62.80210296761884,301.89301392340855
432,Research,152187.0,1978.0,8.0,12.931985860452233,63.17514766571065,110.50737400431242
433,Maintenance Repair Shop,26572.0,1988.0,11.0,9.080334784342098,63.82391506698768,104.5777216790494
434,Residence Hall,338429.0,2010.0,9.0,22.8864439348931,70.54029812543695,152.39239355504412
435,Office,113855.0,1960.0,5.0,9.540136264092599,76.1022052054472,18.284161436972106
436,Education,21342.0,2002.0,2.0,15.032226841519769,72.13165648469244,37.513304261585326
437,Hospital,100143.0,1961.0,7.0,12.292761475812572,75.06789823724785,81.29384069686259
438,Office,12647.0,1917.0,10.0,23.649010289586364,63.51242173314001,0.0197319881440948
439,Worship Facility,13678.0,1948.0,7.0,11.503542419724026,62.94624417067536,22.601555783046873
440,Fire Station,16235.0,1979.0,7.0,15.55235983845107,62.50959069612705,37.10375021508278
441,Entertainment/public assembly,276241.0,1944.0,17.0,21.236954289671694,72.3267374567841,10.04306623172085
442,Public services,70549.0,1960.0,13.0,14.99689791246553,71.39885207211648,81.35115911340804
443,Park,505.0,1956.0,1.0,22.230051436175312,71.09479191617575,0.0197319881440948
444,Manufacturing Facility,188682.0,1953.0,5.0,8.834159590842393,64.35841536792583,30.025914929922983
445,Library,11641.0,2003.0,6.0,15.219612082997987,62.7223414224128,0.0197319881440948
446,College Laboratory,126859.0,1929.0,23.0,9.135088373175588,63.33522489885948,560.8807745704139
447,Central Plant,36042.0,1980.0,10.0,9.772862439460988,63.60033998287175,216.6704774611909
448,Student Union,239743.0,1995.0,8.0,21.962071831123705,75.38677990734604,320.80378948719823
449,Community Center,283.0,1980.0,1.0,11.33037845853396,83.33871966790093,0.0197319881440948
450,Non-Refrigerated Warehouse,7326.0,2007.0,23.0,24.55275663205901,70.60207359033073,328.2246312246715
451,Social/Meeting Hall,478332.0,1932.0,11.0,15.746905386929507,61.23951047806557,331.5529173090645
452,Sports Stadium,156021.0,1971.0,20.0,21.688632108776115,71.95875790637047,1468.4622255986765
453,College Laboratory,184759.0,1900.0,10.0,8.875622308937718,79.54452119572096,234.58969055348877
454,Central Plant,41771.0,1909.0,7.0,22.884525833386775,63.78322208458056,32.76431002609771
455,Public services,23941.0,1936.0,1.0,15.077138243179341,71.24084058393073,28.138227338249546
456,Hospital,122751.0,1976.0,6.0,9.957226893914967,63.0445750580124,107.72218513921212
457,Data Centre,19905.0,1982.0,4.0,12.875501586078412,62.70700842677678,40.11110260849332
458,Parking Garage,100807.0,2007.0,5.0,24.675731389299997,71.14989445061694,34.92707835746842
459,Office,18073.0,1952.0,4.0,9.570237572653092,84.17497873648375,76.09129837121186
460,K-12 School,77945.0,1984.0,2.0,15.77312555378964,62.45983328431509,13.237170444090236
461,Non-Refrigerated Warehouse,34725.0,2010.0,3.0,15.511267948681065,61.99656903241522,61.599079427725556
462,Police Station,64959.0,1946.0,6.0,15.446372478901708,62.10337572825819,177.45922039833792
463,College Classroom,38457.0,1962.0,7.0,9.501417088233744,70.99399253881788,72.20786786482526
464,Education,146610.0,2001.0,5.0,15.311886764969769,71.64758462067064,48.47874968774246
465,Research,151912.0,1968.0,10.0,12.197794058627734,62.83508375225986,389.3126886236494
466,Student Union,1557.0,1940.0,2.0,9.487708009000748,63.13019910998916,22.618858919823666
467,Academic,643604.0,1902.0,1.0,10.263740291510093,45.67029757971707,0.0197319881440948
468,Office,20164.0,1972.0,9.0,12.091039221928934,28.18740916459916,97.78313044146873
469,Greenhouse,19645.0,1972.0,2.0,10.186670798109647,84.17497873648375,77.41485059385602
470,Industrial,294163.0,1930.0,10.0,10.867927757920514,63.79752780537753,166.5004359265673
471,Hotel,12175.0,1940.0,1.0,8.931762554276546,76.23892499515769,20.50096790857139
472,Other/Specialty Hospital,3543.0,1918.0,4.0,15.749922321377408,61.52646627788037,11.961379183727292
473,College Classroom,174199.0,1996.0,5.0,8.972951129221437,71.40829608631927,105.2594387266434
474,Entertainment/public assembly,283.0,1912.0,2.0,14.943790836984713,70.95970922821672,0.0197319881440948
475,garage,861524.0,1906.0,10.0,22.09879637134785,64.0511507562723,96.55608012693271
476,Other - Lodging/Residential,17665.0,2006.0,6.0,15.520011988389834,62.50171850281519,12.867632335538275
477,Hotel,203303.0,1962.0,1.0,9.656704974891351,71.74173750786319,36.79839238051535
478,Library,93460.0,1932.0,10.0,9.80023895034655,62.67622663547615,76.37344212819595
479,Student Union,18712.0,1999.0,6.0,8.935098456161095,74.50780200763816,49.482066784814535
